/video/salon/salon-20/,https://techspressionism.github.io/techspressionism-archive/salon-020-victor-acevedo-and-christine-sciulli/,301,plain
/video/salon/salon-21/,https://techspressionism.github.io/techspressionism-archive/salon-021-cynthia-beth-rubin-and-renata-janiszewska/,301,plain
/video/salon/salon-22/,https://techspressionism.github.io/techspressionism-archive/salon-022-lorin-roser-and-nina-kuo-and-emma-anne-johnson/,301,plain
/video/salon/salon-23/,https://techspressionism.github.io/techspressionism-archive/salon-023-rebecca-tombaugh-and-cynthia-didonato/,301,plain
/video/salon/salon-24/,https://techspressionism.github.io/techspressionism-archive/salon-024-malavika-mandal-andrew-and-lee-schnaiberg/,301,plain
/video/salon/salon-25/,https://techspressionism.github.io/techspressionism-archive/salon-025-lights-gerbarg-stein-hasinoff-bradley-tintin23x/,301,plain
/video/salon/salon-26/,https://techspressionism.github.io/techspressionism-archive/salon-026-collab-2-exhibition-opening-reception/,301,plain
/video/salon/salon-27/,https://techspressionism.github.io/techspressionism-archive/salon-027-davonte-davo-bradley-and-holly-gordon/,301,plain
/video/salon/salon-28/,https://techspressionism.github.io/techspressionism-archive/salon-028-tommy-mintz-and-stephanie-sydney/,301,plain
/video/salon/salon-29/,https://techspressionism.github.io/techspressionism-archive/salon-029-techspressionism-2021-opening/,301,plain
/video/salon/salon-30/,https://techspressionism.github.io/techspressionism-archive/salon-030-sahar-moussavi-and-skywaterr/,301,plain
/video/salon/salon-31/,https://techspressionism.github.io/techspressionism-archive/salon-031-cee-moses-niftorian-and-dubwoman/,301,plain
/video/salon/salon-32/,https://techspressionism.github.io/techspressionism-archive/salon-032-roz-dimon-lovid-moritz-albrecht-colin-goldberg/,301,plain
/video/salon/salon-33/,https://techspressionism.github.io/techspressionism-archive/salon-033-david-bloom-lindsay-kokoska-nina-sobell/,301,plain
/video/salon/salon-34/,https://techspressionism.github.io/techspressionism-archive/salon-034-old-school-open-mic-with-robert-dugrenier/,301,plain
/video/salon/salon-35/,https://techspressionism.github.io/techspressionism-archive/salon-035-lily-kostrzewa-prince-magnolia-x-st-rivera-michael/,301,plain
/video/salon/salon-36/,https://techspressionism.github.io/techspressionism-archive/salon-036-seungjin-lee-and-dalton-portella/,301,plain
/video/salon/salon-37/,https://techspressionism.github.io/techspressionism-archive/salon-037-diana-de-avila-and-patrick-lichty/,301,plain
/video/salon/salon-38/,https://techspressionism.github.io/techspressionism-archive/salon-038-steve-miller-and-lee-day/,301,plain
/video/salon/salon-39/,https://techspressionism.github.io/techspressionism-archive/salon-039-old-school-open-mic-obsolescence/,301,plain
/video/salon/salon-40/,https://techspressionism.github.io/techspressionism-archive/salon-040-collage-show-and-tell/,301,plain
/video/salon/salon-41/,https://techspressionism.github.io/techspressionism-archive/salon-041-climate-show-and-tell/,301,plain
/video/salon/salon-42/,https://techspressionism.github.io/techspressionism-archive/salon-042-techspressionism-digital-and-beyond-international/,301,plain
/video/salon/salon-43/,https://techspressionism.github.io/techspressionism-archive/salon-043-femme-tech/,301,plain
/video/salon/salon-44/,https://techspressionism.github.io/techspressionism-archive/salon-044-east-end-tech/,301,plain
/video/salon/salon-45/,https://techspressionism.github.io/techspressionism-archive/salon-045-and-beyond-show-and-tell/,301,plain
/video/salon/salon-46/,https://techspressionism.github.io/techspressionism-archive/salon-046-weird-media/,301,plain
/video/salon/salon-47/,https://techspressionism.github.io/techspressionism-archive/salon-047-materiality/,301,plain
/video/salon/salon-48/,https://techspressionism.github.io/techspressionism-archive/salon-048-adaptation/,301,plain
/video/salon/salon-49/,https://techspressionism.github.io/techspressionism-archive/salon-049-movement/,301,plain
/video/salon/salon-50/,https://techspressionism.github.io/techspressionism-archive/salon-050-output-and-fabrication/,301,plain
/video/salon/salon-51/,https://techspressionism.github.io/techspressionism-archive/salon-051-ai-engines-friend-or-foe/,301,plain
/video/salon/salon-52/,https://techspressionism.github.io/techspressionism-archive/salon-052-art-and-physics/,301,plain
/video/salon/salon-53/,https://techspressionism.github.io/techspressionism-archive/salon-053-photography-and-media-confluence/,301,plain
/video/salon/salon-54/,https://techspressionism.github.io/techspressionism-archive/salon-054-open-studios/,301,plain
/video/salon/salon-55/,https://techspressionism.github.io/techspressionism-archive/salon-055-the-nft-space/,301,plain
/video/salon/salon-56/,https://techspressionism.github.io/techspressionism-archive/salon-056-cultural-influences/,301,plain
/video/salon/salon-57/,https://techspressionism.github.io/techspressionism-archive/salon-057-nightmares/,301,plain
/video/salon/salon-58/,https://techspressionism.github.io/techspressionism-archive/salon-058-dreams/,301,plain
/video/salon/salon-59/,https://techspressionism.github.io/techspressionism-archive/salon-059-ai-trends-and-issues/,301,plain
/video/salon/salon-60/,https://techspressionism.github.io/techspressionism-archive/salon-060-media-platforms/,301,plain
/video/salon/salon-61/,https://techspressionism.github.io/techspressionism-archive/salon-061-open-studios/,301,plain
/video/salon/salon-62/,https://techspressionism.github.io/techspressionism-archive/salon-062-art-pirates/,301,plain
/video/salon/salon-63/,https://techspressionism.github.io/techspressionism-archive/salon-063-breaking-borders/,301,plain
/video/salon/salon-64/,https://techspressionism.github.io/techspressionism-archive/salon-064-layers/,301,plain
/video/salon/salon-65/,https://techspressionism.github.io/techspressionism-archive/salon-065-revolution/,301,plain
/video/salon/salon-66/,https://techspressionism.github.io/techspressionism-archive/salon-066-mediums/,301,plain
/video/salon/salon-67/,https://techspressionism.github.io/techspressionism-archive/salon-067-untitled/,301,plain
/video/salon/salon-68/,https://techspressionism.github.io/techspressionism-archive/salon-068-appropriation/,301,plain
/video/salon/salon-69/,https://techspressionism.github.io/techspressionism-archive/salon-069-monochrome/,301,plain
/video/salon/salon-70/,https://techspressionism.github.io/techspressionism-archive/salon-070-learning-through-making/,301,plain
/video/salon/salon-71/,https://techspressionism.github.io/techspressionism-archive/salon-071-growth/,301,plain
/video/salon/salon-72/,https://techspressionism.github.io/techspressionism-archive/salon-072-environment/,301,plain
/video/salon/salon-73/,https://techspressionism.github.io/techspressionism-archive/salon-073-counterpoint/,301,plain
/video/salon/salon-74/,https://techspressionism.github.io/techspressionism-archive/salon-074-taking-stock-open-mic/,301,plain
/video/salon/salon-75/,https://techspressionism.github.io/techspressionism-archive/salon-075-falling-leaves/,301,plain
/video/salon/salon-76/,https://techspressionism.github.io/techspressionism-archive/salon-076-phreaking/,301,plain
/video/salon/salon-77/,https://techspressionism.github.io/techspressionism-archive/salon-077-december-7-2023/,301,plain
/video/salon/salon-78/,https://techspressionism.github.io/techspressionism-archive/salon-078-january-4-2024/,301,plain
/video/salon/salon-79/,https://techspressionism.github.io/techspressionism-archive/salon-079-photography/,301,plain
/video/salon/salon-8/,https://techspressionism.github.io/techspressionism-archive/salon-008-pons-sun-andrew-pointer-boyd-wilson-lafleur/,301,plain
/video/salon/salon-80/,https://techspressionism.github.io/techspressionism-archive/salon-080-march-7-2024/,301,plain
/video/salon/salon-81/,https://techspressionism.github.io/techspressionism-archive/salon-081-april-4-2024/,301,plain
/video/salon/salon-82/,https://techspressionism.github.io/techspressionism-archive/salon-082-april-4-2024/,301,plain
/video/salon/salon-83/,https://techspressionism.github.io/techspressionism-archive/salon-083-influences/,301,plain
/video/salon/salon-84/,https://techspressionism.github.io/techspressionism-archive/salon-084-independence/,301,plain
/video/salon/salon-85/,https://techspressionism.github.io/techspressionism-archive/salon-085-perspective/,301,plain
/video/salon/salon-86/,https://techspressionism.github.io/techspressionism-archive/salon-086-hello-brooklyn/,301,plain
/video/salon/salon-87/,https://techspressionism.github.io/techspressionism-archive/salon-087-wild-and-newfangled-techspressionism/,301,plain
/video/salon/salon-88/,https://techspressionism.github.io/techspressionism-archive/salon-088-education/,301,plain
/video/salon/salon-89/,https://techspressionism.github.io/techspressionism-archive/salon-089-mariniana/,301,plain
/video/salon/salon-9/,https://techspressionism.github.io/techspressionism-archive/salon-009-dimon-kralikova-lichty-kell-moses/,301,plain
/video/salon/salon-90/,https://techspressionism.github.io/techspressionism-archive/salon-090-origins-part-one/,301,plain
/video/salon/salon-91/,https://techspressionism.github.io/techspressionism-archive/salon-091-origins-part-two/,301,plain
/video/salon/salon-92/,https://techspressionism.github.io/techspressionism-archive/salon-092-breaking-ai/,301,plain
/video/salon/salon-93/,https://techspressionism.github.io/techspressionism-archive/salon-093-live-from-cape-cod/,301,plain
/video/salon/salon-94/,https://techspressionism.github.io/techspressionism-archive/salon-094-150-media-stream-chicago/,301,plain
/video/salon/salon-95/,https://techspressionism.github.io/techspressionism-archive/salon-095-live-from-chelsea/,301,plain
/video/salon/salon-96/,https://techspressionism.github.io/techspressionism-archive/salon-096-open-studios/,301,plain
/video/salon/salon-97/,https://techspressionism.github.io/techspressionism-archive/salon-097-creative-coding/,301,plain
/video/salon/salon-98/,https://techspressionism.github.io/techspressionism-archive/salon-098/,301,plain
/video/salon/salon-99/,https://techspressionism.github.io/techspressionism-archive/salon-099-floating-questions/,301,plain
